Country,Vendor,Source,Data Domain,Subject Area,Product Name,Enrich Layer,Modelled layer,Analytics Layer,Updated/Released on:,GitHub repository(-ies),enrich layer sttm,model sttm,analytics sttm,Confluence Link(s) for other Docs.,Owner/Key SME,Decomissionning Status,Retention needs
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PCMDTYAK23_CHNLAK2_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK23_CHNLAK2_SUM,FACT_MTHLY_BNDRYAK4_PCMDTYAK23_CHNLAK2_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_ORGAK6_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_ORGAK6_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,FACT_MTHLY_BNDRYAK4_ORGAK6_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,FACT_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,FACT_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_REIMBMNT_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,FACT_MTHLY_BNDRYAK4_PRODAK5_ATC_SUBSTNAK2_CHNLAK2_REIMBMNT_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYNML_PCMDTY_CHNLNM_SUM,S_IQVIA_HDSC_MTHLY_BNDRYNML_PCMDTY_CHNLNM_SUM,FACT_MTHLY_BNDRYNML_PCMDTY_CHNLNM_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD_NM,S_IQVIA_HDSC_PCMDTY_INGRD_NM,MAP_PCMDTY_INGRD_NM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_ASSC,S_IQVIA_HDSC_DS_ASSC,DIM_DS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-Out,MTHLY_ORGAK6_PCMDTYAK17_CHNLAK2_SUM,S_IQVIA_HDSC_MTHLY_ORGAK6_PCMDTYAK17_CHNLAK2_SUM,FACT_MTHLY_ORGAK6_PCMDTYAK17_CHNLAK2_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-Out,MTHLY_BNDRYAK4_PCMDTYAK17_CHNLAK2_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK17_CHNLAK2_SUM,FACT_MTHLY_BNDRYAK4_PCMDTYAK17_CHNLAK2_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_STRC,S_IQVIA_HDSC_ORG_STRC,MAP_ORG_STRC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,FACT_MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_ROLE,S_IQVIA_HDSC_ORG_ROLE,REF_ORG_ROLE,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ASSC,S_IQVIA_HDSC_PROD_ASSC,MAP_PROD_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,PROM_CATG,S_IQVIA_HDSC_PROM_CATG,REF_PROM_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_PROM_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_IT_V21.0.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_PROM_CATG.xlsx,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY_INGRD,S_IQVIA_HDSC_PCMDTY_INGRD,MAP_PCMDTY_INGRD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,SUBSTN,S_IQVIA_HDSC_SUBSTN,DIM_SUBSTN,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,TM_PD,S_IQVIA_HDSC_TM_PD,DIM_TM_PD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,ATC,S_IQVIA_HDSC_ATC,DIM_ATC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY,S_IQVIA_HDSC_BNDRY,DIM_BNDRY,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Territory & Alignment,BNDRY_ASSC,S_IQVIA_HDSC_BNDRY_ASSC,MAP_BNDRY_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,CHNL,S_IQVIA_HDSC_CHNL,DIM_CHNL,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS,S_IQVIA_HDSC_DS,DIM_DS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_CLAS_ASSC,S_IQVIA_HDSC_DS_CLAS_ASSC,MAP_DS_CLAS_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Master Reference Data,DS_PUBL_LOG,S_IQVIA_HDSC_DS_PUBL_LOG,MAP_DS_PUBL_LOG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Sales Analytics,Sell-In,MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,S_IQVIA_HDSC_MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,FACT_MTHLY_BNDRYAK4_PCMDTYAK27_CHNLAK2_PROM_CATG_SUM,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,NFC_CLAS,S_IQVIA_HDSC_NFC_CLAS,DIM_NFC_CLAS,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG,S_IQVIA_HDSC_ORG,DIM_ORG,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Customer,ORG_ROLE,S_IQVIA_HDSC_ORG_ROLE,REF_ORG_ROLE,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD,S_IQVIA_HDSC_PROD,DIM_PROD,, , , ,,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PROD_ASSC,S_IQVIA_HDSC_PROD_ASSC,MAP_PROD_ASSC,, , , ,,,,,
IT,IQVIA,IQVIA,Market Analytics,Channel Engagement,Multi-Channel 3rd Party,PROM_CATG,S_IQVIA_HDSC_PROM_CATG,REF_PROM_CATG,,https://github.com/bayer-int/ph-cdp-db-liquibase-core-cph-db/blob/main/CPH_DB/SQL_ARCHIVE/ANALYTICS/views/VW_REF_PROM_CATG_IQVIA_LOAD.sql,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/enriched/IQVIA%20HDSC_Enriched_IT_V21.0.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/model/iqvia/IQVIA%20HDSC%20Modelling%20Layer%20STTM%2C%20AK%20FK%2C%20Data%20Set%20Mapping.xlsx,https://github.com/bayer-int/ph-cdp-sttm-design/blob/main/analytics/REF_PROM_CATG.xlsx,,,,
IT,IQVIA,IQVIA,Master & Reference Data,Master Data,Product,PCMDTY,S_IQVIA_HDSC_PCMDTY,DIM_PCMDTY,, , , ,,,,,
